"Species","PC1","PC2","PC3","Range_size","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","ForStrat.watbelowsurf","ForStrat.wataroundsurf","ForStrat.ground","ForStrat.understory","ForStrat.midhigh","ForStrat.canopy","ForStrat.aerial"
"Ortalis_superciliaris",1.92741550575051,1.07891866890652,0.360069367356471,13.4726945633018,0,0,0,0,0,0,60,0,0,40,0,0,20,0,40,40,0
"Ortalis_vetula",2.16725044193562,1.0352748820173,0.160330479626001,13.951431336518,0,0,0,0,0,0,60,0,0,40,0,0,0,0,50,50,0
"Orthogonys_chloricterus",0.0429100514260658,-0.174532900974583,-0.0399607724355855,12.7969404857792,60,0,0,0,0,0,40,0,0,0,0,0,0,0,100,0,0
"Orthopsittaca_manilata",2.8620486868552,-0.846479372042082,0.0523666950274833,15.912749360809,0,0,0,0,0,0,100,0,0,0,0,0,0,0,40,60,0
"Orthotomus_castaneiceps",-1.39142962493255,-0.0362993056155245,0.0385322242086726,12.7254817269254,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0
"Orthotomus_cuculatus",-1.97350748384959,-0.102893268884171,-0.11352237371341,15.1662144430939,100,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0
"Orthotomus_derbianus",-1.59452401827265,-0.0852065014378173,0.0668303450518135,12.2022356280311,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0
"Orthotomus_sutorius",-1.92114356853405,0.117767448387087,-0.0589983585560893,15.9977199107608,90,0,0,0,0,0,0,10,0,0,0,0,33,33,33,0,0
"Ortygospiza_atricollis",-1.68685920575142,-0.335091879099599,0.244219907969376,15.8895464666119,20,0,0,0,0,0,0,0,60,20,0,0,100,0,0,0,0
"Oryzoborus_angolensis",-0.789107027617023,-0.968945224459953,-0.0207628081261478,16.3899896918516,0,0,0,0,0,0,20,0,60,20,0,0,60,40,0,0,0
"Otis_tarda",4.89292822153565,0.709490478199713,0.432255713273439,15.2875752704915,40,10,10,0,0,0,0,0,0,40,0,0,80,20,0,0,0
"Otus_bakkamoena",0.980080915016177,0.200405352808254,0.233612483934964,15.1132219270517,80,10,10,0,0,0,0,0,0,0,0,0,40,40,20,0,0
"Otus_flammeolus",0.225521253739329,0.122033307135288,0.050760478337313,14.0836030015517,100,0,0,0,0,0,0,0,0,0,0,0,40,20,20,20,0
"Otus_lettia",1.08077018205101,0.199919413239619,0.127285113538968,15.5186869441078,80,10,10,0,0,0,0,0,0,0,0,0,40,40,20,0,0
"Otus_megalotis",1.42036265517366,0.0347182976651835,0.137103523461003,13.4549950113615,100,0,0,0,0,0,0,0,0,0,0,0,40,40,20,0,0
"Otus_scops",0.470698399342494,0.380709330003915,0.133855845959112,16.1865743691857,80,10,10,0,0,0,0,0,0,0,0,0,80,10,10,0,0
"Otus_semitorques",1.20105184377983,0.183447148454699,-0.108621770404017,15.0786164074924,70,20,10,0,0,0,0,0,0,0,0,0,40,40,20,0,0
"Otus_spilocephalus",0.431927080222903,0.264595639853706,-0.0688894381810052,15.4817312444411,80,20,0,0,0,0,0,0,0,0,0,0,40,50,10,0,0
"Otus_sunia",0.477166089362399,0.133644675171362,0.0871871449138756,15.8609730978106,80,10,10,0,0,0,0,0,0,0,0,0,30,20,20,30,0
"Oxyruncus_cristatus",-1.26956870791518,1.01199440870592,0.533146397484457,14.9590712927505,20,0,0,0,0,0,80,0,0,0,0,0,0,0,60,40,0
"Pachyramphus_aglaiae",-0.260240042642071,-0.299994203042029,-0.0107349620358313,14.5172387175172,50,0,0,0,0,0,30,0,20,0,0,0,0,50,50,0,0
"Pachyramphus_castaneus",-0.686000732971327,-0.239176946994238,-0.0720203382825909,15.7909445028309,90,0,0,0,0,0,10,0,0,0,0,0,0,0,100,0,0
"Pachyramphus_marginatus",-0.7574833061611,-0.434043122593608,0.0206340013149724,15.8298994652675,50,0,0,0,0,0,50,0,0,0,0,0,0,0,100,0,0
"Pachyramphus_minor",0.0586794648696492,-0.518921231053804,0.0196190175404973,15.8512642849453,50,0,0,0,0,0,50,0,0,0,0,0,0,50,50,0,0
"Pachyramphus_polychopterus",-0.589157160217747,-0.429160918120826,-0.00805796048748869,16.5748380848883,50,0,0,0,0,0,50,0,0,0,0,0,0,0,100,0,0
"Pachyramphus_rufus",-0.746831339167614,-0.402652240364351,0.0171662792267798,15.460327339866,70,0,0,0,0,0,30,0,0,0,0,0,0,0,100,0,0
"Pachyramphus_validus",0.214454050995,-0.529100760060615,0.0455947606151547,15.7978292106568,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0
"Pachyramphus_viridis",-0.601949244188877,-0.457049197539247,0.0231648979542138,15.6341998113638,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0
"Padda_oryzivora",-0.29113559099613,-0.887115421891592,0.11307083745274,15.2989390265492,10,0,0,0,0,0,0,0,90,0,0,0,50,50,0,0,0
"Pandion_haliaetus",3.82429382679411,0.120664398144238,0.137865487065751,17.9958157154884,0,0,0,100,0,0,0,0,0,0,40,60,0,0,0,0,0
"Panurus_biarmicus",-1.368902936167,0.433853472204906,-0.124736194928692,16.6688569179877,60,0,0,0,0,0,0,0,40,0,0,0,40,60,0,0,0
"Panyptila_cayennensis",-1.5499161868613,0.75415237757848,0.251726274533358,16.180743449421,100,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,90
"Parabuteo_unicinctus",3.30336628650758,0.46795646150133,-0.11652270255025,16.330372631476,0,90,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Paradoxornis_nipalensis",-1.91435635806018,0.0120305475163023,-0.272314617387783,13.9835196235039,40,0,0,0,0,0,0,0,30,30,0,0,0,50,50,0,0
"Paradoxornis_webbianus",-1.47379546442568,-0.0022987095536493,-0.0513537916261714,15.5026866056985,20,0,0,0,0,0,20,0,20,40,0,0,0,80,20,0,0
"Paroaria_capitata",-0.583368333186715,0.0507158948250697,-0.163928294944489,14.9748196447392,60,0,0,0,0,0,20,0,0,20,0,0,0,80,20,0,0
"Paroaria_coronata",0.0897528495890273,-0.101405256652537,-0.161919556689629,14.9748196447392,60,0,0,0,0,0,20,0,0,20,0,0,20,80,0,0,0
"Paroaria_gularis",-0.557715723849608,-0.0487042170275544,-0.0896604587694255,15.5209519503267,60,0,0,0,0,0,20,0,0,20,0,0,30,60,10,0,0
"Parula_americana",-1.77583066476528,0.0552259942303367,-0.111496770392316,14.5829339452623,70,0,0,0,0,0,10,10,10,0,0,0,0,0,20,80,0
"Parula_pitiayumi",-1.90877466230225,-0.0046757833757074,-0.0923862860697797,16.2353645289084,70,0,0,0,0,0,20,0,0,10,0,0,0,0,0,100,0
"Parula_superciliosa",-1.51174716552708,0.0119378825074116,-0.189607599769405,13.8363621131859,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
"Parus_ater",-1.70581357233996,0.126712684456574,-0.0659751246221665,17.2211647388926,40,0,0,0,0,10,0,10,20,20,0,0,100,0,0,0,0
"Parus_caeruleus",-1.47349094785241,0.255935641442118,0.00517334331801611,16.3363967455937,50,0,0,0,0,0,20,10,20,0,0,0,10,30,30,30,0
"Parus_cinctus",-1.33854353017576,0.109446124623963,-0.17143687257607,16.4710536206123,60,0,0,0,0,10,0,0,30,0,0,0,0,0,70,30,0
"Parus_cinerascens",-0.83829202663626,0.0721664164844383,-0.065391031014978,14.7229471148388,60,0,0,0,0,0,20,0,20,0,0,0,0,0,100,0,0
"Parus_cristatus",-1.62856147172368,0.314411257384583,-0.0567015537390777,15.9324320528741,60,0,0,0,0,0,20,0,20,0,0,0,10,10,20,60,0
"Parus_elegans",-1.41567363805272,-0.0602643285227629,0.0680219107547637,13.6040303919587,70,0,0,0,0,0,10,0,20,0,0,0,0,50,50,0,0
"Parus_lugubris",-0.845437176306246,-0.102334864343982,-0.190461089244036,14.8323196301765,80,0,0,0,0,0,0,0,20,0,0,0,20,60,20,0,0
"Parus_major",-1.12992631579553,0.0844224490214183,-0.0198758001419133,17.5570464729675,40,0,0,0,0,10,20,10,20,0,0,0,0,20,60,20,0
"Parus_montanus",-1.52436065964053,0.228348383336189,-0.0976460701419809,17.1362548366469,60,0,0,0,0,0,20,0,20,0,0,0,0,20,80,0,0
"Parus_monticolus",-1.28333118707549,0.132275567896399,-0.0513542374594084,14.8501772411739,50,0,0,0,0,0,20,0,20,10,0,0,0,30,30,40,0
"Parus_palustris",-1.4469565510532,0.151946515779873,-0.122882617544002,16.3775790323168,50,0,0,0,0,0,20,0,20,10,0,0,0,20,80,0,0
"Parus_teneriffae",-1.46578677952758,0.106823894642017,-0.0477584655592121,14.0043536929769,50,0,0,0,0,0,20,10,20,0,0,0,0,33,33,33,0
"Parus_varius",-0.951208337521984,-0.054445944334585,-0.062201327942735,14.3712848827942,70,0,0,0,0,0,10,0,20,0,0,0,0,0,40,60,0
"Parus_xanthogenys",-1.11713775523051,0.031002366299487,-0.0907862255062749,14.420075019648,60,0,0,0,0,0,20,10,0,10,0,0,0,20,80,0,0
"Passer_diffusus",-0.482996865948324,-0.234292851731013,-0.0447664285463578,15.3906474331593,30,0,0,0,0,0,10,10,30,20,0,0,100,0,0,0,0
"Passer_domesticus",-0.427607924256096,-0.414648976222599,0.0727631989528065,18.3480244019719,10,0,0,0,0,0,0,0,60,30,0,0,50,50,0,0,0
"Passer_hispaniolensis",-0.460722649216632,-0.406231105654937,0.0137554784174088,16.1229656543409,20,0,0,0,0,0,0,0,60,20,0,0,50,50,0,0,0
"Passer_melanurus",-0.368761211223574,-0.399850393753849,0.115191287146724,14.8187139830762,10,0,0,0,0,0,0,0,70,20,0,0,50,50,0,0,0
"Passer_montanus",-0.834393216041265,-0.331023340507715,0.170594700318078,17.7090853946418,40,0,0,0,0,0,0,0,60,0,0,0,33,33,33,0,0
"Passer_motitensis",-0.361097154222238,-0.427189304568752,0.14117377167951,14.5944283193828,30,0,0,0,0,0,0,0,70,0,0,0,50,50,0,0,0
"Passer_pyrrhonotus",-0.825743820737899,-0.289104090334926,0.168068399264922,13.7201024278135,10,0,0,0,0,10,0,0,60,20,0,0,50,50,0,0,0
"Passer_rutilans",-0.749671960391911,-0.497914616779629,0.0456303695048024,15.413578369531,30,0,0,0,0,0,10,0,60,0,0,0,50,50,0,0,0
"Passerculus_sandwichensis",-0.886267848215133,0.00655946228963467,0.00105053961200913,15.7909445028309,40,0,0,0,0,0,20,0,30,10,0,0,80,10,10,0,0
"Passerella_iliaca",-0.287783500034527,-0.0159041868584617,-0.0123798399258584,15.5072843140984,40,0,0,0,0,0,20,0,20,20,0,0,90,10,0,0,0
"Passerina_amoena",-1.02216036984109,-0.15481266489834,-0.0423113542090573,13.5071806916133,50,0,0,0,0,0,0,0,50,0,0,0,50,50,0,0,0
"Passerina_caerulea",-0.241319528936026,-0.507497860414019,-0.00645626816673248,14.9709057466483,40,0,0,0,0,0,20,0,30,10,0,0,100,0,0,0,0
"Passerina_ciris",-0.934466044286853,-0.208009241262382,-0.0864007875485988,14.7815004006392,0,0,0,0,0,0,0,0,100,0,0,0,50,50,0,0,0
"Passerina_cyanea",-1.0251515104604,-0.294364541811767,-0.0243035323691286,14.8677215446449,0,0,0,0,0,0,0,0,100,0,0,0,40,40,20,0,0
"Passerina_versicolor",-1.01538792413381,-0.226439770104937,-0.176167202024296,14.044763198526,60,0,0,0,0,0,0,0,40,0,0,0,50,50,0,0,0
"Patagioenas_araucana",1.19478105890122,0.888834393010179,0.0450581788475869,13.3808871495208,0,0,0,0,0,0,100,0,0,0,0,0,20,0,40,40,0
"Patagioenas_cayennensis",0.965049910474876,0.846098056583993,0.374800773688479,16.5484682006456,0,0,0,0,0,0,70,0,30,0,0,0,20,0,40,40,0
"Patagioenas_fasciata",1.52883511511057,0.774923759975205,0.389942405732864,15.4530896739681,0,0,0,0,0,0,0,0,70,30,0,0,0,50,50,0,0
"Patagioenas_flavirostris",0.953804135450331,1.16833807571256,0.396570364165042,14.4469222552123,0,0,0,0,0,0,60,0,0,40,0,0,10,30,30,30,0
"Patagioenas_maculosa",1.30904215098062,1.13356020794961,0.356946641184695,15.6987383223614,0,0,0,0,0,0,10,0,70,20,0,0,80,20,0,0,0
"Patagioenas_picazuro",1.45682969650442,0.846106293712823,0.162772389938019,15.7119087835611,10,0,0,0,0,0,30,0,30,30,0,0,30,30,30,10,0
"Patagioenas_plumbea",0.944659220406639,0.882883335359539,0.144727011129361,15.9399003465858,0,0,0,0,0,0,50,0,50,0,0,0,0,0,30,70,0
"Patagioenas_speciosa",1.033465355079,0.817814862811793,0.444920033522438,16.2892568744796,0,0,0,0,0,0,100,0,0,0,0,0,30,20,30,20,0
"Patagioenas_subvinacea",0.511630496384865,1.05391258625333,0.328435942623672,15.9399003465858,0,0,0,0,0,0,100,0,0,0,0,0,0,0,50,50,0
"Pavo_cristatus",4.37920302213591,1.25398633861934,0.149057447108227,15.5759713161913,30,0,0,0,10,0,0,0,40,20,0,0,100,0,0,0,0
"Pellorneum_ruficeps",-0.791062685261415,0.334173158684846,0.0148266954775348,15.2347770973647,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Penelope_obscura",3.37636674398769,1.01500638903269,0.265681870091817,14.3124444175366,0,0,0,0,0,0,80,0,0,20,0,0,30,30,30,10,0
"Penelope_superciliaris",2.94956218602403,0.843489582525074,0.0490288165330739,15.6718653082531,10,0,0,0,0,0,90,0,0,0,0,0,33,0,33,33,0
"Penelopides_manillae",3.71712150234271,-1.53549073782647,-0.129808852690018,12.56513959413,10,0,0,0,10,0,80,0,0,0,0,0,10,10,40,40,0
"Perdix_dauurica",1.32613521504808,0.117276117331595,0.538488171095091,16.0281510245827,20,0,0,0,0,0,40,0,40,0,0,0,100,0,0,0,0
"Perdix_perdix",1.4560951495402,0.353784154081647,0.729970333032613,16.6602050981181,30,0,0,0,0,0,0,0,30,40,0,0,100,0,0,0,0
"Pericrocotus_brevirostris",-0.879176835768255,0.256097462547055,-0.285082616472808,14.9390305483181,80,0,0,0,0,0,0,0,0,20,0,0,0,33,33,33,0
"Pericrocotus_cinnamomeus",-1.46238373205936,0.117307105986862,-0.314305733552555,15.6776849163997,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30
"Pericrocotus_divaricatus",-0.4888802510789,-0.0263072730284673,-0.117797242855817,15.3101750972814,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30
"Pericrocotus_ethologus",-0.759138970216146,0.316244473102412,-0.284577260169703,15.2497250552117,80,0,0,0,0,0,10,0,0,10,0,0,0,0,0,80,20
"Pericrocotus_flammeus",-0.451441929220617,-0.130439054079746,-0.150299842561961,16.1291423256199,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"Pericrocotus_roseus",-0.64325904585836,-0.00571785144365439,-0.223983278120285,15.2497250552117,100,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0
"Pericrocotus_solaris",-0.944025255335825,0.191398645830357,-0.316943583375344,15.4722749109944,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"Periporphyrus_erythromelas",0.635558896277753,-0.807808193711103,-0.068835461745312,14.1481414748869,40,0,0,0,0,0,20,0,30,10,0,0,0,30,70,0,0
"Perisoreus_infaustus",1.0693785988763,0.00639487672737718,-0.26110857347066,16.4823630052597,30,10,0,0,0,10,30,0,20,0,0,0,40,30,30,0,0
"Pernis_celebensis",3.07767327498456,0.521061430492463,-0.111072538793747,14.064371654475,80,20,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"Pernis_ptilorhyncus",3.49562435614051,0.531145569508946,-0.0248331353331752,16.1877364842574,80,10,10,0,0,0,0,0,0,0,0,0,20,40,40,0,0
"Petronia_petronia",-0.157813425851008,-0.502527814634129,0.0122828874512758,16.324312007356,30,0,0,0,0,0,30,0,40,0,0,0,60,40,0,0,0
"Petronia_superciliaris",-0.504439128401345,-0.11956606360462,-0.0859626492688973,15.5908493776779,30,0,0,0,0,0,0,30,40,0,0,0,20,30,50,0,0
"Phacellodomus_erythrophthalmus",-0.645082686521132,0.0132851509058767,-0.0133574367991383,13.3008445705457,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
"Phacellodomus_ferrugineigula",-0.707730682250874,0.0148682394516626,0.0363525400586764,13.7471310708653,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
"Phacellodomus_ruber",-0.301181291823718,0.116451343575312,0.130065064423454,15.0644317765401,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
"Phacellodomus_rufifrons",-0.8343250252095,0.0970286510828889,0.105350678353134,15.1466698521339,100,0,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0
"Phacellodomus_sibilatrix",-1.33838235672739,0.161290562891879,0.0721794957565207,14.2579562663225,100,0,0,0,0,0,0,0,0,0,0,0,40,40,20,0,0
"Phacellodomus_striaticollis",-0.774143268555893,0.143878540783864,0.0753838638836209,13.9622422432361,100,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0
"Phaenicophaeus_leschenaultii",1.68439674571276,0.36559034216326,-0.241996303338684,15.0427702860395,70,0,20,0,0,0,10,0,0,0,0,0,80,10,10,0,0
"Phaenicophaeus_tristis",1.83193726613889,-0.121999957968469,-0.515682202183067,15.6096587064784,80,0,20,0,0,0,0,0,0,0,0,0,0,40,40,20,0
"Phaeomyias_murina",-1.62822946015307,0.0952109124914026,-0.0438815750401508,16.3453654148587,60,0,0,0,0,0,40,0,0,0,0,0,0,33,33,33,0
"Phaeothlypis_rivularis",-1.18604773057923,-0.00138571763208084,-0.098756078652125,15.4675129981447,100,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0
"Phaethornis_eurynome",-1.87261263387636,-0.890961258637867,0.0707093354779912,14.1117738572729,10,0,0,0,0,0,0,90,0,0,0,0,0,100,0,0,0
"Phaethornis_pretrei",-1.78958196567111,-0.7363963685139,-0.0213810911280755,15.2989390265492,10,0,0,0,0,0,0,90,0,0,0,0,0,100,0,0,0
"Phaethornis_ruber",-3.23036969820215,-1.02623646060151,0.647424905965078,16.1842460796438,10,0,0,0,0,0,0,90,0,0,0,0,0,100,0,0,0
"Phaethornis_squalidus",-2.3694482688291,-0.767399644456793,0.0803454337556415,13.1432159119898,10,0,0,0,0,0,0,90,0,0,0,0,0,100,0,0,0
"Phaethornis_superciliosus",-1.74847174814705,-0.899389336373323,0.112152905045183,14.9550951456405,10,0,0,0,0,0,0,90,0,0,0,0,0,100,0,0,0
"Phainopepla_nitens",-0.588475845956167,0.338575425646086,-0.295856234920744,14.420075019648,40,0,0,0,0,0,60,0,0,0,0,0,0,40,40,0,20
"Phalaenoptilus_nuttallii",-0.386159249914662,0.953167473551998,-0.0233299340684241,14.4858882034206,100,0,0,0,0,0,0,0,0,0,0,0,10,20,50,0,20
"Phapitreron_amethystinus",0.838367837403296,0.367674319976575,0.265001747368372,13.4369765319328,0,0,0,0,0,0,50,0,50,0,0,0,0,0,60,40,0
"Phapitreron_leucotis",0.167600064021781,0.705933873688463,0.381427861162369,13.5567775668906,0,0,0,0,0,0,70,0,30,0,0,0,0,0,60,40,0
"Phasianus_colchicus",3.3079991036955,0.617645305467083,0.0705105967041766,17.0280412561354,10,0,0,0,0,0,30,0,30,30,0,0,100,0,0,0,0
"Pheucticus_ludovicianus",0.336365820731914,-0.543364263583105,-0.0676389652354866,15.2347770973647,50,0,0,0,0,0,20,0,20,10,0,0,20,20,30,30,0
"Pheucticus_melanocephalus",0.454393203114502,-0.625253246223316,-0.0209466253445195,14.0348128756241,70,0,0,0,0,0,20,0,10,0,0,0,10,0,40,50,0
"Phibalura_flavirostris",-0.0167197423065976,0.117476026111051,0.0156311639707803,14.1745747132498,20,0,0,0,0,0,80,0,0,0,0,0,0,0,100,0,0
"Philydor_atricapillus",-0.601412099401079,0.0254853829863196,-0.142207336289011,14.2499240998064,100,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0
"Philydor_erythrocercum",-0.443438759236469,-0.0441107945055035,-0.122320092954368,15.646248147937,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"Philydor_erythropterum",-0.235127776450322,-0.120764010476572,-0.101245084128352,15.1499539264689,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"Philydor_lichtensteini",-0.708790015173492,0.0553322616027588,-0.118671104819052,14.5172387175172,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"Philydor_pyrrhodes",-0.446190744508529,0.00466229130979681,0.0277778193181234,15.7081634613942,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
"Philydor_ruficaudatum",-0.448153890701738,0.11411915296613,-0.0312442405221967,15.5277163491903,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"Philydor_rufum",-0.353873508964675,0.059619367569634,-0.25016340123952,15.0821313486077,100,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0
"Phlegopsis_nigromaculata",-0.152613408126097,0.117705280105648,0.0997761679268819,15.3618872870232,80,0,20,0,0,0,0,0,0,0,0,0,60,40,0,0,0
"Phleocryptes_melanops",-1.35573527139323,0.156340406692376,0.0359596083882702,15.3880667871006,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Phoenicircus_carnifex",0.305520830305723,0.269788122956011,0.219587247952076,14.3924870784106,0,0,0,0,0,0,100,0,0,0,0,0,0,50,50,0,0
"Phoeniculus_purpureus",1.09375884956647,-0.349864540243244,-0.253500654252809,16.4657904509388,90,0,10,0,0,0,0,0,0,0,0,0,0,20,60,20,0
"Phoenicurus_auroreus",-1.11319889048872,0.370029655360229,-0.163032913870653,15.0821313486077,60,0,0,0,0,0,0,0,30,10,0,0,50,50,0,0,0
"Phoenicurus_caeruleocephala",-1.21280613026569,0.521187461494207,-0.223484087272423,12.9261518815947,80,0,0,0,0,0,10,0,10,0,0,0,40,10,10,40,0
"Phoenicurus_erythronotus",-0.992031266219076,0.576711089402305,-0.235216154493588,15.2989390265492,60,0,0,0,0,0,20,0,20,0,0,0,50,30,20,0,0
"Phoenicurus_frontalis",-1.09174173518427,0.523950276307494,-0.2723809059962,14.3641163974424,100,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0
"Phoenicurus_hodgsoni",-1.03051902846814,0.491306209008927,-0.241028336157526,14.044763198526,50,0,0,0,0,0,50,0,0,0,0,0,0,50,50,0,0
"Phoenicurus_moussieri",-1.35085831052406,0.38011459038013,-0.0496681823264756,14.2499240998064,70,0,0,0,0,0,0,0,0,30,0,0,80,20,0,0,0
"Phoenicurus_ochruros",-1.14646511286668,0.53474570175644,-0.193348818045926,16.7110276053975,60,0,0,0,0,0,30,0,10,0,0,0,60,40,0,0,0
"Phrygilus_fruticeti",-0.164977397936195,0.121689109623561,-0.0321184110851728,14.8849633451108,0,0,0,0,0,0,0,0,100,0,0,0,0,50,50,0,0
"Phrygilus_gayi",-0.384463600867639,-0.286892271126236,-0.0505261207530279,14.6499981457321,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0
"Phrygilus_patagonicus",-0.546263184739078,-0.298112508692459,-0.0267446650654871,13.8839901166233,0,0,0,0,0,0,0,0,100,0,0,0,0,50,50,0,0
"Phrygilus_unicolor",-0.614830655678564,0.00762756189210076,-0.135625107048519,14.7575184451907,0,0,0,0,0,0,0,0,100,0,0,0,0,40,40,20,0
"Phyllomyias_burmeisteri",-1.53695591051333,0.155347224256559,-0.0550530613902031,14.2816727778821,50,0,0,0,0,0,50,0,0,0,0,0,0,0,100,0,0
"Phyllomyias_fasciatus",-1.68382798194904,0.184090538106133,-0.0135274542025424,15.3512205215034,80,0,0,0,0,0,20,0,0,0,0,0,0,0,0,100,0
"Phyllomyias_griseocapilla",-1.85194802962706,0.218511064267918,-0.106089918698438,12.9560047731688,60,0,0,0,0,0,40,0,0,0,0,0,0,70,30,0,0
"Phyllomyias_virescens",-1.71373114078018,0.391703170901768,-0.273791778177934,14.1301229824213,70,0,0,0,0,0,30,0,0,0,0,0,0,10,50,40,0
"Phylloscartes_difficilis",-1.88298204836283,0.214900546368966,-0.20126296832396,12.8636316816177,100,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0
"Phylloscartes_eximius",-1.88628338747824,0.131389099093806,-0.0931072925220314,14.10247147156,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
"Phylloscartes_paulista",-2.005036282909,0.141087335211452,-0.00405705158219249,13.5727778876769,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0
"Phylloscartes_sylviolus",-1.9859259199553,0.266534893327352,-0.0196278867933303,13.5239877872439,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"Phylloscartes_ventralis",-1.6931784669824,0.120036291747901,-0.159446780965783,14.7329471941578,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
"Phylloscartes_virescens",-1.64734617364181,-0.0203660881495686,-0.114031650062665,13.951431336518,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"Phylloscopus_borealis",-1.49300366974646,0.149411199711437,-0.104134306731435,15.4579206003006,100,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0
"Phylloscopus_cebuensis",-1.72688708835191,0.133808709047554,-0.070666667163013,12.7618492648691,100,0,0,0,0,0,0,0,0,0,0,0,30,10,30,30,0
"Phylloscopus_chloronotus",-2.38084024486187,0.44012945890735,-0.104751607082705,13.6491507727315,100,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0
"Phylloscopus_collybita",-1.92985640336466,0.517449674749782,-0.145684215410255,16.8430092706887,80,0,0,0,0,0,10,0,10,0,0,0,25,25,25,25,0
"Phylloscopus_fuscatus",-1.68896919707076,0.44528442245814,-0.264270624448885,15.5209519503267,80,0,0,0,0,0,0,0,20,0,0,0,0,50,50,0,0
"Phylloscopus_humei",-2.20155458726875,0.368714343070175,-0.126254627854808,15.1233742957566,100,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0
"Phylloscopus_ijimae",-1.60991645045278,0.196798912498675,-0.22124868569708,13.4900862817222,60,0,0,0,0,0,0,0,40,0,0,0,0,20,30,50,0
"Phylloscopus_inornatus",-2.09988286636734,0.406213590158267,-0.14916732576127,15.4384552693162,90,0,0,0,0,0,0,0,10,0,0,0,10,30,30,30,0
"Phylloscopus_maculipennis",-2.43555706343231,0.338513385694886,-0.0530533067679853,14.3994557438268,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"Phylloscopus_neglectus",-2.39580140360164,0.496613162016465,-0.125208696994116,14.2336635895517,100,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0
"Phylloscopus_proregulus",-2.27188700983662,0.418268690606675,-0.0916896108124378,14.6391284782394,100,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0
